,grid_num,lon,lat,total
682,5062,104.06425361,30.619801250000002,18610
683,5063,104.07756243,30.619801250000002,20416
684,5064,104.09087124999999,30.619801250000002,14735
685,5065,104.10418007,30.619801250000002,21115
686,5066,104.11748889,30.619801250000002,17437
687,5067,104.13079771,30.619801250000002,7791
688,5068,104.14410652999999,30.619801250000002,3601
689,5069,104.15741535,30.619801250000002,1685
690,5070,104.17072417,30.619801250000002,4072
691,5071,104.18403298999999,30.619801250000002,9
692,5074,104.22395945,30.619801250000002,2
693,5075,104.23726826999999,30.619801250000002,5
694,5078,104.27719472999999,30.619801250000002,1
695,5080,104.30381237,30.619801250000002,23
696,5081,104.31712119,30.619801250000002,23
697,5082,104.33043000999999,30.619801250000002,1
698,5131,103.65168019,30.628963749999997,5
699,5132,103.66498901,30.628963749999997,24
700,5133,103.67829782999999,30.628963749999997,14
701,5134,103.69160665,30.628963749999997,7
702,5135,103.70491547,30.628963749999997,7
703,5136,103.71822429,30.628963749999997,3
704,5137,103.73153310999999,30.628963749999997,2
705,5140,103.77145956999999,30.628963749999997,6
706,5141,103.78476839,30.628963749999997,14
707,5142,103.79807721,30.628963749999997,1
708,5143,103.81138603,30.628963749999997,1
709,5144,103.82469484999999,30.628963749999997,4
710,5148,103.87793013,30.628963749999997,28
711,5149,103.89123895,30.628963749999997,10
712,5150,103.90454777,30.628963749999997,68
713,5151,103.91785658999999,30.628963749999997,121
714,5152,103.93116541,30.628963749999997,45
715,5153,103.94447423,30.628963749999997,239
716,5154,103.95778304999999,30.628963749999997,762
717,5155,103.97109187,30.628963749999997,2043
718,5156,103.98440069,30.628963749999997,3562
719,5157,103.99770950999999,30.628963749999997,8382
720,5158,104.01101832999998,30.628963749999997,8243
721,5159,104.02432715,30.628963749999997,11208
722,5160,104.03763597,30.628963749999997,14499
723,5161,104.05094478999999,30.628963749999997,21579
724,5162,104.06425361,30.628963749999997,28139
725,5163,104.07756243,30.628963749999997,25474
726,5164,104.09087124999999,30.628963749999997,9521
727,5165,104.10418007,30.628963749999997,20244
728,5166,104.11748889,30.628963749999997,8657
729,5167,104.13079771,30.628963749999997,6123
730,5168,104.14410652999999,30.628963749999997,31857
731,5169,104.15741535,30.628963749999997,18854
732,5170,104.17072417,30.628963749999997,1432
733,5171,104.18403298999999,30.628963749999997,2
734,5173,104.21065063,30.628963749999997,2
735,5174,104.22395945,30.628963749999997,6
736,5175,104.23726826999999,30.628963749999997,8
737,5176,104.25057709,30.628963749999997,2
738,5181,104.31712119,30.628963749999997,7
739,5182,104.33043000999999,30.628963749999997,7
740,5231,103.65168019,30.63812625,2
741,5232,103.66498901,30.63812625,22
742,5233,103.67829782999999,30.63812625,18
743,5234,103.69160665,30.63812625,13
744,5236,103.71822429,30.63812625,1
745,5240,103.77145956999999,30.63812625,4
746,5241,103.78476839,30.63812625,2
747,5242,103.79807721,30.63812625,36
748,5243,103.81138603,30.63812625,40
749,5244,103.82469484999999,30.63812625,23
750,5245,103.83800367,30.63812625,1
751,5246,103.85131249,30.63812625,4
752,5247,103.86462130999999,30.63812625,20
753,5248,103.87793013,30.63812625,6
754,5249,103.89123895,30.63812625,6
755,5250,103.90454777,30.63812625,239
756,5251,103.91785658999999,30.63812625,173
757,5252,103.93116541,30.63812625,286
758,5253,103.94447423,30.63812625,352
759,5254,103.95778304999999,30.63812625,1091
760,5255,103.97109187,30.63812625,1026
761,5256,103.98440069,30.63812625,5242
762,5257,103.99770950999999,30.63812625,6351
763,5258,104.01101832999998,30.63812625,11392
764,5259,104.02432715,30.63812625,16669
765,5260,104.03763597,30.63812625,24255
766,5261,104.05094478999999,30.63812625,22639
767,5262,104.06425361,30.63812625,33524
768,5263,104.07756243,30.63812625,38704
769,5264,104.09087124999999,30.63812625,51057
770,5265,104.10418007,30.63812625,32028
771,5266,104.11748889,30.63812625,8108
772,5267,104.13079771,30.63812625,9178
773,5268,104.14410652999999,30.63812625,7498
774,5269,104.15741535,30.63812625,4522
775,5270,104.17072417,30.63812625,50
776,5271,104.18403298999999,30.63812625,4
777,5272,104.19734181,30.63812625,2
778,5273,104.21065063,30.63812625,7
779,5274,104.22395945,30.63812625,19
780,5275,104.23726826999999,30.63812625,48
781,5276,104.25057709,30.63812625,6
782,5277,104.26388591,30.63812625,4
783,5278,104.27719472999999,30.63812625,6
784,5281,104.31712119,30.63812625,58
785,5282,104.33043000999999,30.63812625,190
786,5331,103.65168019,30.64728875,1
787,5332,103.66498901,30.64728875,4
788,5333,103.67829782999999,30.64728875,20
789,5336,103.71822429,30.64728875,1
790,5340,103.77145956999999,30.64728875,1
791,5341,103.78476839,30.64728875,4
792,5342,103.79807721,30.64728875,22
793,5343,103.81138603,30.64728875,51
794,5344,103.82469484999999,30.64728875,57
795,5345,103.83800367,30.64728875,76
796,5346,103.85131249,30.64728875,9
797,5347,103.86462130999999,30.64728875,21
798,5348,103.87793013,30.64728875,11
799,5349,103.89123895,30.64728875,14
800,5350,103.90454777,30.64728875,31
801,5351,103.91785658999999,30.64728875,44
802,5352,103.93116541,30.64728875,96
803,5353,103.94447423,30.64728875,42
804,5354,103.95778304999999,30.64728875,546
805,5355,103.97109187,30.64728875,1896
806,5356,103.98440069,30.64728875,5683
807,5357,103.99770950999999,30.64728875,16883
808,5358,104.01101832999998,30.64728875,15339
809,5359,104.02432715,30.64728875,32716
810,5360,104.03763597,30.64728875,29059
811,5361,104.05094478999999,30.64728875,40260
812,5362,104.06425361,30.64728875,68474
813,5363,104.07756243,30.64728875,66514
814,5364,104.09087124999999,30.64728875,74804
815,5365,104.10418007,30.64728875,40242
816,5366,104.11748889,30.64728875,65771
817,5367,104.13079771,30.64728875,11131
818,5368,104.14410652999999,30.64728875,10930
819,5369,104.15741535,30.64728875,6091
820,5370,104.17072417,30.64728875,3659
821,5371,104.18403298999999,30.64728875,5146
822,5372,104.19734181,30.64728875,806
823,5373,104.21065063,30.64728875,64
824,5374,104.22395945,30.64728875,305
825,5375,104.23726826999999,30.64728875,1042
826,5376,104.25057709,30.64728875,164
827,5377,104.26388591,30.64728875,390
828,5378,104.27719472999999,30.64728875,255
829,5379,104.29050355,30.64728875,5
830,5380,104.30381237,30.64728875,3
831,5381,104.31712119,30.64728875,13
832,5382,104.33043000999999,30.64728875,55
833,5433,103.67829782999999,30.65645125,1
834,5434,103.69160665,30.65645125,1
835,5438,103.74484192999999,30.65645125,6
836,5440,103.77145956999999,30.65645125,1
837,5441,103.78476839,30.65645125,2
838,5442,103.79807721,30.65645125,7
839,5443,103.81138603,30.65645125,10
840,5444,103.82469484999999,30.65645125,7
841,5445,103.83800367,30.65645125,13
842,5446,103.85131249,30.65645125,3
843,5447,103.86462130999999,30.65645125,30
844,5448,103.87793013,30.65645125,14
845,5449,103.89123895,30.65645125,27
846,5450,103.90454777,30.65645125,82
847,5451,103.91785658999999,30.65645125,9
848,5452,103.93116541,30.65645125,19
849,5453,103.94447423,30.65645125,10
850,5454,103.95778304999999,30.65645125,110
851,5455,103.97109187,30.65645125,1506
852,5456,103.98440069,30.65645125,3043
853,5457,103.99770950999999,30.65645125,7060
854,5458,104.01101832999998,30.65645125,11289
855,5459,104.02432715,30.65645125,8772
856,5460,104.03763597,30.65645125,25392
857,5461,104.05094478999999,30.65645125,85809
858,5462,104.06425361,30.65645125,156932
859,5463,104.07756243,30.65645125,338647
860,5464,104.09087124999999,30.65645125,131324
861,5465,104.10418007,30.65645125,86836
862,5466,104.11748889,30.65645125,55058
863,5467,104.13079771,30.65645125,22418
864,5468,104.14410652999999,30.65645125,9332
865,5469,104.15741535,30.65645125,953
866,5470,104.17072417,30.65645125,4105
867,5471,104.18403298999999,30.65645125,8377
868,5472,104.19734181,30.65645125,226
869,5473,104.21065063,30.65645125,7
870,5474,104.22395945,30.65645125,677
871,5475,104.23726826999999,30.65645125,361
872,5476,104.25057709,30.65645125,29
873,5477,104.26388591,30.65645125,50
874,5478,104.27719472999999,30.65645125,9
875,5479,104.29050355,30.65645125,6
876,5538,103.74484192999999,30.66561375,5
877,5539,103.75815075,30.66561375,9
878,5540,103.77145956999999,30.66561375,17
879,5542,103.79807721,30.66561375,20
880,5543,103.81138603,30.66561375,39
881,5544,103.82469484999999,30.66561375,44
882,5545,103.83800367,30.66561375,6
883,5546,103.85131249,30.66561375,32
884,5547,103.86462130999999,30.66561375,78
885,5548,103.87793013,30.66561375,41
886,5549,103.89123895,30.66561375,7
887,5550,103.90454777,30.66561375,58
888,5551,103.91785658999999,30.66561375,3
889,5552,103.93116541,30.66561375,14
890,5553,103.94447423,30.66561375,230
891,5554,103.95778304999999,30.66561375,3489
892,5555,103.97109187,30.66561375,4501
893,5556,103.98440069,30.66561375,8790
894,5557,103.99770950999999,30.66561375,20775
895,5558,104.01101832999998,30.66561375,16499
896,5559,104.02432715,30.66561375,32054
897,5560,104.03763597,30.66561375,55853
898,5561,104.05094478999999,30.66561375,144329
899,5562,104.06425361,30.66561375,148520
900,5563,104.07756243,30.66561375,180523
901,5564,104.09087124999999,30.66561375,110960
902,5565,104.10418007,30.66561375,138895
903,5566,104.11748889,30.66561375,82765
904,5567,104.13079771,30.66561375,28386
905,5568,104.14410652999999,30.66561375,5944
906,5569,104.15741535,30.66561375,2651
907,5570,104.17072417,30.66561375,1919
908,5571,104.18403298999999,30.66561375,307
909,5572,104.19734181,30.66561375,75
910,5573,104.21065063,30.66561375,5
911,5574,104.22395945,30.66561375,46
912,5575,104.23726826999999,30.66561375,7
913,5578,104.27719472999999,30.66561375,1
914,5579,104.29050355,30.66561375,8
915,5632,103.66498901,30.67477625,1
916,5640,103.77145956999999,30.67477625,5
917,5641,103.78476839,30.67477625,13
918,5642,103.79807721,30.67477625,12
919,5643,103.81138603,30.67477625,119
920,5644,103.82469484999999,30.67477625,96
921,5645,103.83800367,30.67477625,83
922,5646,103.85131249,30.67477625,100
923,5647,103.86462130999999,30.67477625,124
924,5648,103.87793013,30.67477625,370
925,5649,103.89123895,30.67477625,740
926,5650,103.90454777,30.67477625,85
927,5651,103.91785658999999,30.67477625,421
928,5652,103.93116541,30.67477625,266
929,5653,103.94447423,30.67477625,221
930,5654,103.95778304999999,30.67477625,11119
931,5655,103.97109187,30.67477625,9402
932,5656,103.98440069,30.67477625,9831
933,5657,103.99770950999999,30.67477625,22908
934,5658,104.01101832999998,30.67477625,19649
935,5659,104.02432715,30.67477625,29599
936,5660,104.03763597,30.67477625,50040
937,5661,104.05094478999999,30.67477625,135713
938,5662,104.06425361,30.67477625,123461
939,5663,104.07756243,30.67477625,131275
940,5664,104.09087124999999,30.67477625,89817
941,5665,104.10418007,30.67477625,96323
942,5666,104.11748889,30.67477625,72852
943,5667,104.13079771,30.67477625,36806
944,5668,104.14410652999999,30.67477625,26890
945,5669,104.15741535,30.67477625,440
946,5670,104.17072417,30.67477625,261
947,5671,104.18403298999999,30.67477625,22
948,5672,104.19734181,30.67477625,61
949,5673,104.21065063,30.67477625,2
950,5674,104.22395945,30.67477625,23
951,5675,104.23726826999999,30.67477625,5
952,5677,104.26388591,30.67477625,2
953,5679,104.29050355,30.67477625,1
954,5684,104.35704765,30.67477625,1
955,5685,104.37035646999999,30.67477625,5
956,5741,103.78476839,30.68393875,1
957,5742,103.79807721,30.68393875,28
958,5743,103.81138603,30.68393875,140
959,5744,103.82469484999999,30.68393875,546
960,5745,103.83800367,30.68393875,297
961,5746,103.85131249,30.68393875,463
962,5747,103.86462130999999,30.68393875,622
963,5748,103.87793013,30.68393875,448
964,5749,103.89123895,30.68393875,342
965,5750,103.90454777,30.68393875,10
966,5751,103.91785658999999,30.68393875,138
967,5752,103.93116541,30.68393875,76
968,5753,103.94447423,30.68393875,674
969,5754,103.95778304999999,30.68393875,4198
970,5755,103.97109187,30.68393875,2911
971,5756,103.98440069,30.68393875,4112
972,5757,103.99770950999999,30.68393875,11974
973,5758,104.01101832999998,30.68393875,12708
974,5759,104.02432715,30.68393875,38120
975,5760,104.03763597,30.68393875,67338
976,5761,104.05094478999999,30.68393875,94297
977,5762,104.06425361,30.68393875,62077
978,5763,104.07756243,30.68393875,143435
979,5764,104.09087124999999,30.68393875,97048
980,5765,104.10418007,30.68393875,109345
981,5766,104.11748889,30.68393875,48680
982,5767,104.13079771,30.68393875,17167
983,5768,104.14410652999999,30.68393875,15245
984,5769,104.15741535,30.68393875,11369
985,5770,104.17072417,30.68393875,4313
986,5771,104.18403298999999,30.68393875,1122
987,5772,104.19734181,30.68393875,21
988,5773,104.21065063,30.68393875,4
989,5774,104.22395945,30.68393875,42
990,5775,104.23726826999999,30.68393875,9
991,5779,104.29050355,30.68393875,159
992,5780,104.30381237,30.68393875,82
993,5781,104.31712119,30.68393875,1
994,5783,104.34373883,30.68393875,7
995,5839,103.75815075,30.693101249999998,1
996,5841,103.78476839,30.693101249999998,1
997,5842,103.79807721,30.693101249999998,16
998,5843,103.81138603,30.693101249999998,193
999,5844,103.82469484999999,30.693101249999998,365
1000,5845,103.83800367,30.693101249999998,493
1001,5846,103.85131249,30.693101249999998,397
1002,5847,103.86462130999999,30.693101249999998,378
1003,5848,103.87793013,30.693101249999998,78
1004,5849,103.89123895,30.693101249999998,119
1005,5850,103.90454777,30.693101249999998,20
1006,5851,103.91785658999999,30.693101249999998,135
1007,5852,103.93116541,30.693101249999998,315
1008,5853,103.94447423,30.693101249999998,345
1009,5854,103.95778304999999,30.693101249999998,1021
1010,5855,103.97109187,30.693101249999998,2274
1011,5856,103.98440069,30.693101249999998,2228
1012,5857,103.99770950999999,30.693101249999998,697
1013,5858,104.01101832999998,30.693101249999998,26149
1014,5859,104.02432715,30.693101249999998,29986
1015,5860,104.03763597,30.693101249999998,54380
1016,5861,104.05094478999999,30.693101249999998,96019
1017,5862,104.06425361,30.693101249999998,41263
1018,5863,104.07756243,30.693101249999998,126626
1019,5864,104.09087124999999,30.693101249999998,64120
1020,5865,104.10418007,30.693101249999998,14901
1021,5866,104.11748889,30.693101249999998,5180
1022,5867,104.13079771,30.693101249999998,823
1023,5868,104.14410652999999,30.693101249999998,4351
1024,5869,104.15741535,30.693101249999998,2501
1025,5870,104.17072417,30.693101249999998,16650
1026,5871,104.18403298999999,30.693101249999998,3660
1027,5872,104.19734181,30.693101249999998,74
1028,5873,104.21065063,30.693101249999998,41
1029,5874,104.22395945,30.693101249999998,10
1030,5875,104.23726826999999,30.693101249999998,5
1031,5879,104.29050355,30.693101249999998,6
1032,5880,104.30381237,30.693101249999998,1
1033,5881,104.31712119,30.693101249999998,1
1034,5882,104.33043000999999,30.693101249999998,8
1035,5883,104.34373883,30.693101249999998,2
1036,5898,104.54337113,30.693101249999998,1
1037,5899,104.55667994999999,30.693101249999998,2
1038,5941,103.78476839,30.70226375,3
1039,5943,103.81138603,30.70226375,25
1040,5944,103.82469484999999,30.70226375,186
1041,5945,103.83800367,30.70226375,350
1042,5946,103.85131249,30.70226375,181
1043,5947,103.86462130999999,30.70226375,324
1044,5948,103.87793013,30.70226375,42
1045,5949,103.89123895,30.70226375,12
1046,5950,103.90454777,30.70226375,18
1047,5951,103.91785658999999,30.70226375,139
1048,5952,103.93116541,30.70226375,299
1049,5953,103.94447423,30.70226375,417
1050,5954,103.95778304999999,30.70226375,255
1051,5955,103.97109187,30.70226375,719
1052,5956,103.98440069,30.70226375,2111
1053,5957,103.99770950999999,30.70226375,9045
1054,5958,104.01101832999998,30.70226375,21480
1055,5959,104.02432715,30.70226375,17671
1056,5960,104.03763597,30.70226375,52304
1057,5961,104.05094478999999,30.70226375,77955
1058,5962,104.06425361,30.70226375,31044
1059,5963,104.07756243,30.70226375,60458
1060,5964,104.09087124999999,30.70226375,60734
1061,5965,104.10418007,30.70226375,77349
1062,5966,104.11748889,30.70226375,29585
1063,5967,104.13079771,30.70226375,302
1064,5968,104.14410652999999,30.70226375,53
1065,5969,104.15741535,30.70226375,9121
1066,5970,104.17072417,30.70226375,12245
1067,5971,104.18403298999999,30.70226375,3849
1068,5972,104.19734181,30.70226375,604
1069,5973,104.21065063,30.70226375,70
1070,5974,104.22395945,30.70226375,14
1071,5975,104.23726826999999,30.70226375,1
1072,5976,104.25057709,30.70226375,2
1073,5977,104.26388591,30.70226375,3
1074,5978,104.27719472999999,30.70226375,4
1075,5979,104.29050355,30.70226375,1
1076,5982,104.33043000999999,30.70226375,4
1077,5983,104.34373883,30.70226375,2
1078,5998,104.54337113,30.70226375,2
1079,6001,103.924511,30.711426250000002,2
1080,6041,103.78476839,30.711426250000002,2
1081,6043,103.81138603,30.711426250000002,15
1082,6044,103.82469484999999,30.711426250000002,88
1083,6045,103.83800367,30.711426250000002,185
1084,6046,103.85131249,30.711426250000002,20
1085,6047,103.86462130999999,30.711426250000002,64
1086,6048,103.87793013,30.711426250000002,4
1087,6049,103.89123895,30.711426250000002,20
1088,6050,103.90454777,30.711426250000002,158
1089,6051,103.91785658999999,30.711426250000002,69
1090,6052,103.93116541,30.711426250000002,69
1091,6053,103.94447423,30.711426250000002,247
1092,6054,103.95778304999999,30.711426250000002,93
1093,6055,103.97109187,30.711426250000002,282
1094,6056,103.98440069,30.711426250000002,6191
1095,6057,103.99770950999999,30.711426250000002,12476
1096,6058,104.01101832999998,30.711426250000002,15074
1097,6059,104.02432715,30.711426250000002,9372
1098,6060,104.03763597,30.711426250000002,36533
1099,6061,104.05094478999999,30.711426250000002,55176
1100,6062,104.06425361,30.711426250000002,67537
1101,6063,104.07756243,30.711426250000002,19175
1102,6064,104.09087124999999,30.711426250000002,44800
1103,6065,104.10418007,30.711426250000002,60173
1104,6066,104.11748889,30.711426250000002,32313
1105,6067,104.13079771,30.711426250000002,6607
1106,6068,104.14410652999999,30.711426250000002,930
1107,6069,104.15741535,30.711426250000002,3232
1108,6070,104.17072417,30.711426250000002,4534
1109,6071,104.18403298999999,30.711426250000002,859
1110,6072,104.19734181,30.711426250000002,49
1111,6073,104.21065063,30.711426250000002,18
1112,6074,104.22395945,30.711426250000002,43
1113,6075,104.23726826999999,30.711426250000002,20
1114,6076,104.25057709,30.711426250000002,5
1115,6077,104.26388591,30.711426250000002,1
1116,6078,104.27719472999999,30.711426250000002,6
1117,6079,104.29050355,30.711426250000002,2
1118,6081,104.31712119,30.711426250000002,1
1119,6084,104.35704765,30.711426250000002,1
1120,6098,104.54337113,30.711426250000002,5
1121,6099,104.55667994999999,30.711426250000002,10
1122,6100,104.56998877,30.711426250000002,2
1123,6142,103.79807721,30.720588749999997,2
1124,6143,103.81138603,30.720588749999997,13
1125,6144,103.82469484999999,30.720588749999997,305
1126,6145,103.83800367,30.720588749999997,138
1127,6146,103.85131249,30.720588749999997,6
1128,6147,103.86462130999999,30.720588749999997,2
1129,6148,103.87793013,30.720588749999997,2
1130,6150,103.90454777,30.720588749999997,130
1131,6151,103.91785658999999,30.720588749999997,296
1132,6152,103.93116541,30.720588749999997,18
1133,6153,103.94447423,30.720588749999997,145
1134,6154,103.95778304999999,30.720588749999997,305
1135,6155,103.97109187,30.720588749999997,1769
1136,6156,103.98440069,30.720588749999997,6624
1137,6157,103.99770950999999,30.720588749999997,3606
1138,6158,104.01101832999998,30.720588749999997,4753
1139,6159,104.02432715,30.720588749999997,12634
1140,6160,104.03763597,30.720588749999997,21700
1141,6161,104.05094478999999,30.720588749999997,30976
1142,6162,104.06425361,30.720588749999997,42265
1143,6163,104.07756243,30.720588749999997,27415
1144,6164,104.09087124999999,30.720588749999997,2957
1145,6165,104.10418007,30.720588749999997,33012
1146,6166,104.11748889,30.720588749999997,12883
1147,6167,104.13079771,30.720588749999997,4806
1148,6168,104.14410652999999,30.720588749999997,591
1149,6169,104.15741535,30.720588749999997,89
1150,6170,104.17072417,30.720588749999997,3201
1151,6171,104.18403298999999,30.720588749999997,111
1152,6172,104.19734181,30.720588749999997,143
1153,6173,104.21065063,30.720588749999997,19
1154,6175,104.23726826999999,30.720588749999997,62
1155,6176,104.25057709,30.720588749999997,29
1156,6177,104.26388591,30.720588749999997,171
1157,6178,104.27719472999999,30.720588749999997,139
1158,6179,104.29050355,30.720588749999997,7
1159,6182,104.33043000999999,30.720588749999997,1
1160,6198,104.54337113,30.720588749999997,2
1161,6242,103.79807721,30.72975125,1
1162,6243,103.81138603,30.72975125,4
1163,6244,103.82469484999999,30.72975125,54
1164,6245,103.83800367,30.72975125,49
1165,6248,103.87793013,30.72975125,1
1166,6249,103.89123895,30.72975125,2
1167,6250,103.90454777,30.72975125,73
1168,6251,103.91785658999999,30.72975125,41
1169,6252,103.93116541,30.72975125,3
1170,6253,103.94447423,30.72975125,288
1171,6254,103.95778304999999,30.72975125,1445
1172,6255,103.97109187,30.72975125,3337
1173,6256,103.98440069,30.72975125,2693
1174,6257,103.99770950999999,30.72975125,2390
1175,6258,104.01101832999998,30.72975125,3339
1176,6259,104.02432715,30.72975125,10501
1177,6260,104.03763597,30.72975125,1215
1178,6261,104.05094478999999,30.72975125,17262
1179,6262,104.06425361,30.72975125,21157
1180,6263,104.07756243,30.72975125,714
1181,6264,104.09087124999999,30.72975125,632
1182,6265,104.10418007,30.72975125,5960
1183,6266,104.11748889,30.72975125,2408
1184,6267,104.13079771,30.72975125,671
1185,6268,104.14410652999999,30.72975125,12128
1186,6269,104.15741535,30.72975125,18
1187,6270,104.17072417,30.72975125,1
1188,6271,104.18403298999999,30.72975125,66
1189,6272,104.19734181,30.72975125,338
1190,6273,104.21065063,30.72975125,114
1191,6274,104.22395945,30.72975125,22
1192,6275,104.23726826999999,30.72975125,7
1193,6276,104.25057709,30.72975125,5
1194,6277,104.26388591,30.72975125,277
1195,6278,104.27719472999999,30.72975125,104
1196,6280,104.30381237,30.72975125,17
1197,6329,103.62506255,30.738913750000002,1
1198,6342,103.79807721,30.738913750000002,2
1199,6343,103.81138603,30.738913750000002,9
1200,6344,103.82469484999999,30.738913750000002,5
1201,6345,103.83800367,30.738913750000002,1
1202,6347,103.86462130999999,30.738913750000002,1
1203,6348,103.87793013,30.738913750000002,1
1204,6349,103.89123895,30.738913750000002,11
1205,6351,103.91785658999999,30.738913750000002,56
1206,6352,103.93116541,30.738913750000002,759
1207,6353,103.94447423,30.738913750000002,233
1208,6354,103.95778304999999,30.738913750000002,503
1209,6355,103.97109187,30.738913750000002,1333
1210,6356,103.98440069,30.738913750000002,717
1211,6357,103.99770950999999,30.738913750000002,1864
1212,6358,104.01101832999998,30.738913750000002,1507
1213,6359,104.02432715,30.738913750000002,1144
1214,6360,104.03763597,30.738913750000002,4314
1215,6361,104.05094478999999,30.738913750000002,3537
1216,6362,104.06425361,30.738913750000002,3569
1217,6363,104.07756243,30.738913750000002,494
1218,6364,104.09087124999999,30.738913750000002,45
1219,6365,104.10418007,30.738913750000002,669
1220,6366,104.11748889,30.738913750000002,2158
1221,6367,104.13079771,30.738913750000002,482
1222,6368,104.14410652999999,30.738913750000002,866
1223,6369,104.15741535,30.738913750000002,3039
1224,6370,104.17072417,30.738913750000002,185
1225,6371,104.18403298999999,30.738913750000002,2
1226,6372,104.19734181,30.738913750000002,352
1227,6373,104.21065063,30.738913750000002,500
1228,6374,104.22395945,30.738913750000002,1
1229,6375,104.23726826999999,30.738913750000002,1
1230,6376,104.25057709,30.738913750000002,5
1231,6377,104.26388591,30.738913750000002,2
1232,6378,104.27719472999999,30.738913750000002,1
1233,6382,104.33043000999999,30.738913750000002,2
1234,6383,104.34373883,30.738913750000002,3
1235,6422,103.53190081,30.74807625,1
1236,6440,103.77145956999999,30.74807625,10
1237,6441,103.78476839,30.74807625,34
1238,6442,103.79807721,30.74807625,5
1239,6447,103.86462130999999,30.74807625,1
1240,6449,103.89123895,30.74807625,1
1241,6451,103.91785658999999,30.74807625,1101
1242,6452,103.93116541,30.74807625,123
1243,6453,103.94447423,30.74807625,158
1244,6454,103.95778304999999,30.74807625,1164
1245,6455,103.97109187,30.74807625,2154
1246,6456,103.98440069,30.74807625,4775
1247,6457,103.99770950999999,30.74807625,863
1248,6458,104.01101832999998,30.74807625,806
1249,6459,104.02432715,30.74807625,8632
1250,6460,104.03763597,30.74807625,9744
1251,6461,104.05094478999999,30.74807625,8333
1252,6462,104.06425361,30.74807625,6602
1253,6463,104.07756243,30.74807625,216
1254,6464,104.09087124999999,30.74807625,405
1255,6465,104.10418007,30.74807625,932
1256,6466,104.11748889,30.74807625,10670
1257,6467,104.13079771,30.74807625,729
1258,6468,104.14410652999999,30.74807625,3411
1259,6469,104.15741535,30.74807625,794
1260,6470,104.17072417,30.74807625,138
1261,6471,104.18403298999999,30.74807625,2
1262,6472,104.19734181,30.74807625,25
1263,6473,104.21065063,30.74807625,99
1264,6474,104.22395945,30.74807625,32
1265,6476,104.25057709,30.74807625,4
1266,6478,104.27719472999999,30.74807625,4
1267,6479,104.29050355,30.74807625,1
1268,6483,104.34373883,30.74807625,1
1269,6486,104.38366529,30.74807625,8
1270,6487,104.39697411,30.74807625,29
1271,6488,104.41028293,30.74807625,1
1272,6540,103.77145956999999,30.75723875,9
1273,6541,103.78476839,30.75723875,21
1274,6542,103.79807721,30.75723875,1
1275,6545,103.83800367,30.75723875,5
1276,6548,103.87793013,30.75723875,13
1277,6549,103.89123895,30.75723875,45
1278,6550,103.90454777,30.75723875,152
1279,6551,103.91785658999999,30.75723875,421
1280,6552,103.93116541,30.75723875,645
1281,6553,103.94447423,30.75723875,69
1282,6554,103.95778304999999,30.75723875,1621
1283,6555,103.97109187,30.75723875,3711
1284,6556,103.98440069,30.75723875,2802
1285,6557,103.99770950999999,30.75723875,4109
1286,6558,104.01101832999998,30.75723875,127
1287,6559,104.02432715,30.75723875,3475
1288,6560,104.03763597,30.75723875,5067
1289,6561,104.05094478999999,30.75723875,20578
1290,6562,104.06425361,30.75723875,16700
1291,6563,104.07756243,30.75723875,5396
1292,6564,104.09087124999999,30.75723875,11638
1293,6565,104.10418007,30.75723875,1092
1294,6566,104.11748889,30.75723875,2290
1295,6567,104.13079771,30.75723875,564
1296,6568,104.14410652999999,30.75723875,5042
1297,6569,104.15741535,30.75723875,1632
1298,6570,104.17072417,30.75723875,66
1299,6571,104.18403298999999,30.75723875,2
1300,6572,104.19734181,30.75723875,11
1301,6573,104.21065063,30.75723875,33
1302,6574,104.22395945,30.75723875,10
1303,6575,104.23726826999999,30.75723875,3
1304,6579,104.29050355,30.75723875,1
1305,6586,104.38366529,30.75723875,2
1306,6587,104.39697411,30.75723875,4
1307,6642,103.79807721,30.76640125,1
1308,6645,103.83800367,30.76640125,2
1309,6646,103.85131249,30.76640125,31
1310,6647,103.86462130999999,30.76640125,1
1311,6648,103.87793013,30.76640125,1
1312,6649,103.89123895,30.76640125,113
1313,6650,103.90454777,30.76640125,195
1314,6651,103.91785658999999,30.76640125,62
1315,6652,103.93116541,30.76640125,47
1316,6653,103.94447423,30.76640125,1403
1317,6654,103.95778304999999,30.76640125,244
1318,6655,103.97109187,30.76640125,1375
1319,6656,103.98440069,30.76640125,462
1320,6657,103.99770950999999,30.76640125,344
1321,6658,104.01101832999998,30.76640125,3376
1322,6659,104.02432715,30.76640125,5485
1323,6660,104.03763597,30.76640125,1117
1324,6661,104.05094478999999,30.76640125,18390
1325,6662,104.06425361,30.76640125,26703
1326,6663,104.07756243,30.76640125,868
1327,6664,104.09087124999999,30.76640125,1680
1328,6665,104.10418007,30.76640125,1614
1329,6666,104.11748889,30.76640125,6470
1330,6667,104.13079771,30.76640125,836
1331,6668,104.14410652999999,30.76640125,190
1332,6669,104.15741535,30.76640125,12
1333,6670,104.17072417,30.76640125,147
1334,6671,104.18403298999999,30.76640125,29
1335,6672,104.19734181,30.76640125,8
1336,6673,104.21065063,30.76640125,12
1337,6674,104.22395945,30.76640125,19
1338,6675,104.23726826999999,30.76640125,18
1339,6676,104.25057709,30.76640125,2
1340,6679,104.29050355,30.76640125,1
1341,6689,104.42359174999999,30.76640125,1
